QueryID,SubjectID,Identity,AlignmentLen,Mismatch,GapOpen,QueryStart,QueryEnd,SubjectStart,SubjectEnd,E-value,BitScore,SubjectDefID,SubjectDef
6bb52722678f86be9f14e373139203e6,gnl|BL_ORD_ID|42517,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43596|gb|LT716754|,Diversisporaceae Diversispora sp. VTX00380
6bb52722678f86be9f14e373139203e6,gnl|BL_ORD_ID|42516,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43595|gb|LT716753|,Diversisporaceae Diversispora sp. VTX00380
6bb52722678f86be9f14e373139203e6,gnl|BL_ORD_ID|42515,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43594|gb|LT716752|,Diversisporaceae Diversispora sp. VTX00380
6bb52722678f86be9f14e373139203e6,gnl|BL_ORD_ID|42514,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43593|gb|LT716751|,Diversisporaceae Diversispora sp. VTX00380
6bb52722678f86be9f14e373139203e6,gnl|BL_ORD_ID|42513,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43592|gb|LT716750|,Diversisporaceae Diversispora sp. VTX00380
6bb52722678f86be9f14e373139203e6,gnl|BL_ORD_ID|42512,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43591|gb|LT716749|,Diversisporaceae Diversispora sp. VTX00380
6bb52722678f86be9f14e373139203e6,gnl|BL_ORD_ID|42488,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43567|gb|LT716725|,Diversisporaceae Diversispora sp. VTX00356
6bb52722678f86be9f14e373139203e6,gnl|BL_ORD_ID|42485,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43564|gb|LT716722|,Diversisporaceae Diversispora sp. VTX00347
6bb52722678f86be9f14e373139203e6,gnl|BL_ORD_ID|42484,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43563|gb|LT716721|,Diversisporaceae Diversispora sp. VTX00347
6bb52722678f86be9f14e373139203e6,gnl|BL_ORD_ID|42483,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43562|gb|LT716720|,Diversisporaceae Diversispora sp. VTX00347
6bb52722678f86be9f14e373139203e6,gnl|BL_ORD_ID|42482,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43561|gb|LT716719|,Diversisporaceae Diversispora sp. VTX00347
6bb52722678f86be9f14e373139203e6,gnl|BL_ORD_ID|42481,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43560|gb|LT716718|,Diversisporaceae Diversispora sp. VTX00347
6bb52722678f86be9f14e373139203e6,gnl|BL_ORD_ID|42480,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43559|gb|LT716717|,Diversisporaceae Diversispora sp. VTX00347
6bb52722678f86be9f14e373139203e6,gnl|BL_ORD_ID|42479,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43558|gb|LT716716|,Diversisporaceae Diversispora sp. VTX00347
c84f628b9454b6efcf740782f472131c,gnl|BL_ORD_ID|1818,91.176,102,9,0,1,102,664,765,1.44E-34,144,|gi|2341|gb|EF393612|,Glomeraceae Glomus BV-RED-5 
c84f628b9454b6efcf740782f472131c,gnl|BL_ORD_ID|1818,90.909,77,7,0,204,280,887,963,1.43E-23,107,|gi|2341|gb|EF393612|,Glomeraceae Glomus BV-RED-5 
c84f628b9454b6efcf740782f472131c,gnl|BL_ORD_ID|8254,96.491,57,2,0,224,280,699,755,1.12E-20,98,|gi|9315|gb|HQ857196|,Glomeraceae Glomus sp. 
c84f628b9454b6efcf740782f472131c,gnl|BL_ORD_ID|1811,96.491,57,2,0,224,280,926,982,1.12E-20,98,|gi|2334|gb|EF393604|,Glomeraceae Glomus BV-RED-3 
c84f628b9454b6efcf740782f472131c,gnl|BL_ORD_ID|8263,96.429,56,2,0,225,280,724,779,4.24E-20,96,|gi|9324|gb|JF276273|,Glomeraceae Glomus sp. 
c84f628b9454b6efcf740782f472131c,gnl|BL_ORD_ID|8257,96.429,56,2,0,225,280,720,775,4.24E-20,96,|gi|9318|gb|HQ857203|,Glomeraceae Glomus sp. 
c84f628b9454b6efcf740782f472131c,gnl|BL_ORD_ID|8256,96.364,55,2,0,226,280,723,777,1.61E-19,94,|gi|9317|gb|HQ857200|,Glomeraceae Glomus sp. 
c84f628b9454b6efcf740782f472131c,gnl|BL_ORD_ID|28915,94.737,57,3,0,224,280,705,761,6.10E-19,92,|gi|30015|gb|KY555055|,Glomeraceae Rhizoglomus dunense 
c84f628b9454b6efcf740782f472131c,gnl|BL_ORD_ID|28914,94.737,57,3,0,224,280,705,761,6.10E-19,92,|gi|30014|gb|KY555054|,Glomeraceae Rhizoglomus dunense 
c84f628b9454b6efcf740782f472131c,gnl|BL_ORD_ID|19626,94.737,57,3,0,224,280,703,759,6.10E-19,92,|gi|20826|gb|HG964399|,Glomeraceae Rhizoglomus melanum 
c84f628b9454b6efcf740782f472131c,gnl|BL_ORD_ID|19625,94.737,57,3,0,224,280,702,758,6.10E-19,92,|gi|20825|gb|HG964397|,Glomeraceae Rhizoglomus melanum 
c84f628b9454b6efcf740782f472131c,gnl|BL_ORD_ID|19624,94.737,57,3,0,224,280,699,755,6.10E-19,92,|gi|20824|gb|HG964396|,Glomeraceae Rhizoglomus melanum 
c84f628b9454b6efcf740782f472131c,gnl|BL_ORD_ID|9411,94.737,57,3,0,224,280,701,757,6.10E-19,92,|gi|10601|gb|HE775296|,Glomeraceae Glomus Kohout14 Glom-1 
c84f628b9454b6efcf740782f472131c,gnl|BL_ORD_ID|8881,94.737,57,3,0,224,280,926,982,6.10E-19,92,|gi|10047|gb|AY744278|,Glomeraceae Glomus sp. 
c84f628b9454b6efcf740782f472131c,gnl|BL_ORD_ID|8692,94.737,57,3,0,224,280,529,585,6.10E-19,92,|gi|9835|gb|HM136674|,Glomeraceae Glomus sp. 
c84f628b9454b6efcf740782f472131c,gnl|BL_ORD_ID|8574,94.737,57,3,0,224,280,728,784,6.10E-19,92,|gi|9717|gb|JX096611|,Glomeraceae Glomus OTU48 
5fb23c9b86774c0a3afa944ddcf38d87,gnl|BL_ORD_ID|42518,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43597|gb|LT716755|,Diversisporaceae Diversispora sp. VTX00380
5fb23c9b86774c0a3afa944ddcf38d87,gnl|BL_ORD_ID|42517,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43596|gb|LT716754|,Diversisporaceae Diversispora sp. VTX00380
5fb23c9b86774c0a3afa944ddcf38d87,gnl|BL_ORD_ID|42516,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43595|gb|LT716753|,Diversisporaceae Diversispora sp. VTX00380
5fb23c9b86774c0a3afa944ddcf38d87,gnl|BL_ORD_ID|42515,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43594|gb|LT716752|,Diversisporaceae Diversispora sp. VTX00380
5fb23c9b86774c0a3afa944ddcf38d87,gnl|BL_ORD_ID|42514,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43593|gb|LT716751|,Diversisporaceae Diversispora sp. VTX00380
5fb23c9b86774c0a3afa944ddcf38d87,gnl|BL_ORD_ID|42513,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43592|gb|LT716750|,Diversisporaceae Diversispora sp. VTX00380
5fb23c9b86774c0a3afa944ddcf38d87,gnl|BL_ORD_ID|42512,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43591|gb|LT716749|,Diversisporaceae Diversispora sp. VTX00380
5fb23c9b86774c0a3afa944ddcf38d87,gnl|BL_ORD_ID|42488,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43567|gb|LT716725|,Diversisporaceae Diversispora sp. VTX00356
5fb23c9b86774c0a3afa944ddcf38d87,gnl|BL_ORD_ID|42485,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43564|gb|LT716722|,Diversisporaceae Diversispora sp. VTX00347
5fb23c9b86774c0a3afa944ddcf38d87,gnl|BL_ORD_ID|42484,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43563|gb|LT716721|,Diversisporaceae Diversispora sp. VTX00347
5fb23c9b86774c0a3afa944ddcf38d87,gnl|BL_ORD_ID|42483,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43562|gb|LT716720|,Diversisporaceae Diversispora sp. VTX00347
5fb23c9b86774c0a3afa944ddcf38d87,gnl|BL_ORD_ID|42482,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43561|gb|LT716719|,Diversisporaceae Diversispora sp. VTX00347
5fb23c9b86774c0a3afa944ddcf38d87,gnl|BL_ORD_ID|42481,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43560|gb|LT716718|,Diversisporaceae Diversispora sp. VTX00347
5fb23c9b86774c0a3afa944ddcf38d87,gnl|BL_ORD_ID|42480,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43559|gb|LT716717|,Diversisporaceae Diversispora sp. VTX00347
5fb23c9b86774c0a3afa944ddcf38d87,gnl|BL_ORD_ID|42479,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43558|gb|LT716716|,Diversisporaceae Diversispora sp. VTX00347
1efb10ca16cfa69cee18c593bf60f039,gnl|BL_ORD_ID|38586,100,280,0,0,1,280,1,280,3.21E-153,538,|gi|39678|gb|LT723975|,Claroideoglomeraceae Claroideoglomus sp. VTX00193
1efb10ca16cfa69cee18c593bf60f039,gnl|BL_ORD_ID|32476,100,280,0,0,1,280,1,280,3.21E-153,538,|gi|33571|gb|LT831612|,Claroideoglomeraceae Claroideoglomus sp. VTX00193
1efb10ca16cfa69cee18c593bf60f039,gnl|BL_ORD_ID|30911,100,280,0,0,1,280,1,280,3.21E-153,538,|gi|32007|gb|LT832240|,Claroideoglomeraceae Claroideoglomus sp. VTX00193
1efb10ca16cfa69cee18c593bf60f039,gnl|BL_ORD_ID|30910,100,280,0,0,1,280,1,280,3.21E-153,538,|gi|32006|gb|LT832239|,Claroideoglomeraceae Claroideoglomus sp. VTX00193
1efb10ca16cfa69cee18c593bf60f039,gnl|BL_ORD_ID|30795,100,280,0,0,1,280,1,280,3.21E-153,538,|gi|31891|gb|LT831738|,Claroideoglomeraceae Claroideoglomus sp. VTX00193
1efb10ca16cfa69cee18c593bf60f039,gnl|BL_ORD_ID|30625,100,280,0,0,1,280,1,280,3.21E-153,538,|gi|31721|gb|LT832001|,Claroideoglomeraceae Claroideoglomus sp. VTX00193
1efb10ca16cfa69cee18c593bf60f039,gnl|BL_ORD_ID|16173,100,280,0,0,1,280,1,280,3.21E-153,538,|gi|17373|gb|LN620258|,Claroideoglomeraceae Claroideoglomus sp. VTX00193
1efb10ca16cfa69cee18c593bf60f039,gnl|BL_ORD_ID|16128,100,280,0,0,1,280,1,280,3.21E-153,538,|gi|17328|gb|LN620213|,Claroideoglomeraceae Claroideoglomus sp. VTX00193
1efb10ca16cfa69cee18c593bf60f039,gnl|BL_ORD_ID|10568,100,280,0,0,1,280,256,535,3.21E-153,538,|gi|11768|gb|HG004502|,Claroideoglomeraceae Claroideoglomus Torrecillas 13 Cl2 VTX00193
1efb10ca16cfa69cee18c593bf60f039,gnl|BL_ORD_ID|10564,100,280,0,0,1,280,255,534,3.21E-153,538,|gi|11764|gb|HG004498|,Claroideoglomeraceae Claroideoglomus Torrecillas 13 Cl11 VTX00193
1efb10ca16cfa69cee18c593bf60f039,gnl|BL_ORD_ID|6151,100,280,0,0,1,280,256,535,3.21E-153,538,|gi|7159|gb|HE615072|,Claroideoglomeraceae Claroideoglomus Torrecillas12b Glo G1 VTX00193
1efb10ca16cfa69cee18c593bf60f039,gnl|BL_ORD_ID|6090,100,280,0,0,1,280,256,535,3.21E-153,538,|gi|7098|gb|HE614989|,Claroideoglomeraceae Claroideoglomus Torrecillas12b Glo G1 VTX00193
1efb10ca16cfa69cee18c593bf60f039,gnl|BL_ORD_ID|6088,100,280,0,0,1,280,256,535,3.21E-153,538,|gi|7096|gb|HE614986|,Claroideoglomeraceae Claroideoglomus Torrecillas12b Glo G1 VTX00193
1efb10ca16cfa69cee18c593bf60f039,gnl|BL_ORD_ID|3501,100,280,0,0,1,280,557,836,3.21E-153,538,|gi|4493|gb|FR865452|,Claroideoglomeraceae Entrophospora infrequens VTX00193
1efb10ca16cfa69cee18c593bf60f039,gnl|BL_ORD_ID|2560,100,280,0,0,1,280,197,476,3.21E-153,538,|gi|3309|gb|HQ656893|,Claroideoglomeraceae Claroideoglomus Glomus4 VTX00193
5bc6e621ffb963906e25714c75c3aeb6,gnl|BL_ORD_ID|42518,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43597|gb|LT716755|,Diversisporaceae Diversispora sp. VTX00380
5bc6e621ffb963906e25714c75c3aeb6,gnl|BL_ORD_ID|42517,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43596|gb|LT716754|,Diversisporaceae Diversispora sp. VTX00380
5bc6e621ffb963906e25714c75c3aeb6,gnl|BL_ORD_ID|42516,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43595|gb|LT716753|,Diversisporaceae Diversispora sp. VTX00380
5bc6e621ffb963906e25714c75c3aeb6,gnl|BL_ORD_ID|42515,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43594|gb|LT716752|,Diversisporaceae Diversispora sp. VTX00380
5bc6e621ffb963906e25714c75c3aeb6,gnl|BL_ORD_ID|42514,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43593|gb|LT716751|,Diversisporaceae Diversispora sp. VTX00380
5bc6e621ffb963906e25714c75c3aeb6,gnl|BL_ORD_ID|42513,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43592|gb|LT716750|,Diversisporaceae Diversispora sp. VTX00380
5bc6e621ffb963906e25714c75c3aeb6,gnl|BL_ORD_ID|42512,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43591|gb|LT716749|,Diversisporaceae Diversispora sp. VTX00380
5bc6e621ffb963906e25714c75c3aeb6,gnl|BL_ORD_ID|42488,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43567|gb|LT716725|,Diversisporaceae Diversispora sp. VTX00356
5bc6e621ffb963906e25714c75c3aeb6,gnl|BL_ORD_ID|42485,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43564|gb|LT716722|,Diversisporaceae Diversispora sp. VTX00347
5bc6e621ffb963906e25714c75c3aeb6,gnl|BL_ORD_ID|42484,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43563|gb|LT716721|,Diversisporaceae Diversispora sp. VTX00347
5bc6e621ffb963906e25714c75c3aeb6,gnl|BL_ORD_ID|42483,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43562|gb|LT716720|,Diversisporaceae Diversispora sp. VTX00347
5bc6e621ffb963906e25714c75c3aeb6,gnl|BL_ORD_ID|42482,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43561|gb|LT716719|,Diversisporaceae Diversispora sp. VTX00347
5bc6e621ffb963906e25714c75c3aeb6,gnl|BL_ORD_ID|42481,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43560|gb|LT716718|,Diversisporaceae Diversispora sp. VTX00347
5bc6e621ffb963906e25714c75c3aeb6,gnl|BL_ORD_ID|42480,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43559|gb|LT716717|,Diversisporaceae Diversispora sp. VTX00347
5bc6e621ffb963906e25714c75c3aeb6,gnl|BL_ORD_ID|42479,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43558|gb|LT716716|,Diversisporaceae Diversispora sp. VTX00347
6e36a4a7d0348d5436b21d5032eeaf6b,gnl|BL_ORD_ID|42518,98.63,73,1,0,1,73,1,73,1.13E-31,134,|gi|43597|gb|LT716755|,Diversisporaceae Diversispora sp. VTX00380
6e36a4a7d0348d5436b21d5032eeaf6b,gnl|BL_ORD_ID|42517,98.63,73,1,0,1,73,1,73,1.13E-31,134,|gi|43596|gb|LT716754|,Diversisporaceae Diversispora sp. VTX00380
6e36a4a7d0348d5436b21d5032eeaf6b,gnl|BL_ORD_ID|42516,98.63,73,1,0,1,73,1,73,1.13E-31,134,|gi|43595|gb|LT716753|,Diversisporaceae Diversispora sp. VTX00380
6e36a4a7d0348d5436b21d5032eeaf6b,gnl|BL_ORD_ID|42515,98.63,73,1,0,1,73,1,73,1.13E-31,134,|gi|43594|gb|LT716752|,Diversisporaceae Diversispora sp. VTX00380
6e36a4a7d0348d5436b21d5032eeaf6b,gnl|BL_ORD_ID|42514,98.63,73,1,0,1,73,1,73,1.13E-31,134,|gi|43593|gb|LT716751|,Diversisporaceae Diversispora sp. VTX00380
6e36a4a7d0348d5436b21d5032eeaf6b,gnl|BL_ORD_ID|42513,98.63,73,1,0,1,73,1,73,1.13E-31,134,|gi|43592|gb|LT716750|,Diversisporaceae Diversispora sp. VTX00380
6e36a4a7d0348d5436b21d5032eeaf6b,gnl|BL_ORD_ID|42512,98.63,73,1,0,1,73,1,73,1.13E-31,134,|gi|43591|gb|LT716749|,Diversisporaceae Diversispora sp. VTX00380
6e36a4a7d0348d5436b21d5032eeaf6b,gnl|BL_ORD_ID|42511,100,70,0,0,1,70,1,70,1.13E-31,134,|gi|43590|gb|LT716748|,Glomeraceae Glomus sp. VTX00373
6e36a4a7d0348d5436b21d5032eeaf6b,gnl|BL_ORD_ID|42510,100,70,0,0,1,70,1,70,1.13E-31,134,|gi|43589|gb|LT716747|,Glomeraceae Glomus sp. VTX00373
6e36a4a7d0348d5436b21d5032eeaf6b,gnl|BL_ORD_ID|42509,100,70,0,0,1,70,1,70,1.13E-31,134,|gi|43588|gb|LT716746|,Glomeraceae Glomus sp. VTX00373
6e36a4a7d0348d5436b21d5032eeaf6b,gnl|BL_ORD_ID|42508,100,70,0,0,1,70,1,70,1.13E-31,134,|gi|43587|gb|LT716745|,Glomeraceae Glomus sp. VTX00373
6e36a4a7d0348d5436b21d5032eeaf6b,gnl|BL_ORD_ID|42502,100,70,0,0,1,70,1,70,1.13E-31,134,|gi|43581|gb|LT716739|,Glomeraceae Glomus sp. VTX00373
6e36a4a7d0348d5436b21d5032eeaf6b,gnl|BL_ORD_ID|42488,98.63,73,1,0,1,73,1,73,1.13E-31,134,|gi|43567|gb|LT716725|,Diversisporaceae Diversispora sp. VTX00356
6e36a4a7d0348d5436b21d5032eeaf6b,gnl|BL_ORD_ID|42485,98.63,73,1,0,1,73,1,73,1.13E-31,134,|gi|43564|gb|LT716722|,Diversisporaceae Diversispora sp. VTX00347
6e36a4a7d0348d5436b21d5032eeaf6b,gnl|BL_ORD_ID|42484,98.63,73,1,0,1,73,1,73,1.13E-31,134,|gi|43563|gb|LT716721|,Diversisporaceae Diversispora sp. VTX00347
4035b63faedd05bf5a127eb375753a03,gnl|BL_ORD_ID|42518,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43597|gb|LT716755|,Diversisporaceae Diversispora sp. VTX00380
4035b63faedd05bf5a127eb375753a03,gnl|BL_ORD_ID|42517,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43596|gb|LT716754|,Diversisporaceae Diversispora sp. VTX00380
4035b63faedd05bf5a127eb375753a03,gnl|BL_ORD_ID|42516,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43595|gb|LT716753|,Diversisporaceae Diversispora sp. VTX00380
4035b63faedd05bf5a127eb375753a03,gnl|BL_ORD_ID|42515,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43594|gb|LT716752|,Diversisporaceae Diversispora sp. VTX00380
4035b63faedd05bf5a127eb375753a03,gnl|BL_ORD_ID|42514,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43593|gb|LT716751|,Diversisporaceae Diversispora sp. VTX00380
4035b63faedd05bf5a127eb375753a03,gnl|BL_ORD_ID|42513,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43592|gb|LT716750|,Diversisporaceae Diversispora sp. VTX00380
4035b63faedd05bf5a127eb375753a03,gnl|BL_ORD_ID|42512,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43591|gb|LT716749|,Diversisporaceae Diversispora sp. VTX00380
4035b63faedd05bf5a127eb375753a03,gnl|BL_ORD_ID|42488,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43567|gb|LT716725|,Diversisporaceae Diversispora sp. VTX00356
4035b63faedd05bf5a127eb375753a03,gnl|BL_ORD_ID|42485,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43564|gb|LT716722|,Diversisporaceae Diversispora sp. VTX00347
4035b63faedd05bf5a127eb375753a03,gnl|BL_ORD_ID|42484,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43563|gb|LT716721|,Diversisporaceae Diversispora sp. VTX00347
4035b63faedd05bf5a127eb375753a03,gnl|BL_ORD_ID|42483,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43562|gb|LT716720|,Diversisporaceae Diversispora sp. VTX00347
4035b63faedd05bf5a127eb375753a03,gnl|BL_ORD_ID|42482,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43561|gb|LT716719|,Diversisporaceae Diversispora sp. VTX00347
4035b63faedd05bf5a127eb375753a03,gnl|BL_ORD_ID|42481,100,73,0,0,1,73,1,73,2.07E-33,140,|gi|43560|gb|LT716718|,Diversisporaceae Diversispora sp. VTX00347
